time,year,month,reserve,dry_kg,wet_kg,total_kg
3/31/22,2022,3,Urkiola,782.4346976,-1.61E-11,782.4346976
3/31/22,2022,3,Alto Navia,14.72236447,10.29010221,25.01246668
3/31/22,2022,3,Badina Escudera,-10.95708584,-32.6551463,-43.61223214
3/31/22,2022,3,LA GUARGUERA,18.47302067,370.2552202,388.7282409
3/31/22,2022,3,TURBERAS DE ACUMUER,0,0,0
3/31/22,2022,3,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
3/31/22,2022,3,Plans de Sió,1399.580441,13827.33846,15226.9189
3/31/22,2022,3,Serra d'en Galceràn,225.7011433,-9.38E-12,225.7011433
3/31/22,2022,3,Ullals del riu Verd,0,0,0
3/31/22,2022,3,Río Guadalmedina,0,0,0
4/30/22,2022,4,Sierra Plana de la Borbolla,620.2069901,-5.10E-12,620.2069901
4/30/22,2022,4,Rias occidentales y Duna de Oyambre,576.4700989,-5.83E-12,576.4700989
4/30/22,2022,4,Dunas de Liencres y Estuario del Pas,128.0267243,-1.02E-12,128.0267243
4/30/22,2022,4,Balsa del Pulguer,62.22561026,-1.33E-12,62.22561026
4/30/22,2022,4,Montes del Cerrato,3857.76901,-2.09E-11,3857.76901
4/30/22,2022,4,Basses de l'Albera,1217.49134,-4.80E-12,1217.49134
4/30/22,2022,4,Les Gavarres,23027.91848,-8.36E-11,23027.91848
4/30/22,2022,4,Prat de Cabanes i Torreblanca,840.6271647,-1.67E-11,840.6271647
4/30/22,2022,4,Urkiola,10137.28997,-1.72E-11,10137.28997
4/30/22,2022,4,Alto Navia,-16.64834679,1.65E-13,-16.64834679
4/30/22,2022,4,Badina Escudera,-26.95000613,5.75E-13,-26.95000613
4/30/22,2022,4,LA GUARGUERA,411.1389839,-1.75E-12,411.1389839
4/30/22,2022,4,TURBERAS DE ACUMUER,0,0,0
4/30/22,2022,4,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
4/30/22,2022,4,Plans de Sió,8787.542362,-4.30E-11,8787.542362
4/30/22,2022,4,Serra d'en Galceràn,3105.615942,-6.17E-11,3105.615942
4/30/22,2022,4,Ullals del riu Verd,0,0,0
4/30/22,2022,4,Río Guadalmedina,0,0,0
5/31/22,2022,5,Sierra Plana de la Borbolla,276.1918456,-3.03E-12,276.1918456
5/31/22,2022,5,Rias occidentales y Duna de Oyambre,1439.986728,-1.84E-11,1439.986728
5/31/22,2022,5,Dunas de Liencres y Estuario del Pas,311.8396219,-5.53E-12,311.8396219
5/31/22,2022,5,Balsa del Pulguer,64.45676185,-4.55E-13,64.45676185
5/31/22,2022,5,Montes del Cerrato,8148.799314,-1.03E-10,8148.799314
5/31/22,2022,5,Basses de l'Albera,405.8099219,-9.41E-12,405.8099219
5/31/22,2022,5,Les Gavarres,88951.57371,-2.41E-10,88951.57371
5/31/22,2022,5,Prat de Cabanes i Torreblanca,-334.1496492,7.26E-12,-334.1496492
5/31/22,2022,5,Urkiola,8757.164762,-1.98E-11,8757.164762
5/31/22,2022,5,Alto Navia,31.60638981,-1.24E-12,31.60638981
5/31/22,2022,5,Badina Escudera,65.65185727,-4.63E-13,65.65185727
5/31/22,2022,5,LA GUARGUERA,877.7593054,-3.63E-12,877.7593054
5/31/22,2022,5,TURBERAS DE ACUMUER,0,0,0
5/31/22,2022,5,TURBERAS DEL MACIZO DE LOS INFIERNOS,0,0,0
5/31/22,2022,5,Plans de Sió,10868.3434,-7.49E-11,10868.3434
5/31/22,2022,5,Serra d'en Galceràn,-68.54061507,1.69E-12,-68.54061507
5/31/22,2022,5,Ullals del riu Verd,0,0,0
5/31/22,2022,5,Río Guadalmedina,0,0,0
